num,score
82053,0.438028169
CUHKPQ6049,1
CUHKPQ166,1
CUHKPQ3520,1
PORTRAIT1479,1
PN3195135,0.8
CUHKPQ19436,0
GLAMOUR2542,1
PORTRAIT2400,1
CUHKPQ23610,0
GLAMOUR1281,1
115344,0.452
PORTRAIT1515,1
CUHKPQ13835,0
OUTDOOR1782,1
PORTRAIT3730,1
116658,0.689735099
NG1245,1
CUHKPQ17541,0
OUTDOOR1171,1
SPAQ09247,0.2467
CUHKPQ29480,0
GLAMOUR715,1
GLAMOUR1341,1
PN2097580,0.912
OUTDOOR929,1
AM248,0.8266666
CUHKPQ24965,0
PN4073430,0.727
103621,0.37250996
FA126,0.920956641
962676,0.66345
CUHKPQ27153,0
CUHKPQ11171,0
CUHKPQ262,1
PN4030750,0.708
CUHKPQ15808,0
CUHKPQ9617,1
865163,0.395454545
491508,0.7675
1244891,0.744
CUHKPQ29563,0
19971,0.395927602
6380,0.320363636
FA415,0.741911293
CUHKPQ23321,0
CUHKPQ12182,0
CUHKPQ16840,0
118340,0.434713376
49284,0.443776824
365416,0.395422535
PN4037245,0.788
PORTRAIT1425,1
187154,0.394407895
GLAMOUR1582,1
917073,0.395683453
44714,0.398678414
PORTRAIT3357,1
CUHKPQ17202,0
CUHKPQ24550,0
369742,0.255335968
20725,0.389669421
PN4007823,0.773
PORTRAIT1929,1
JX663,0
CUHKPQ26892,0
1147321,0.39692
925857,0.432116788
309738,0.329951691
1245736,0.70645
554334,0.702836879
453930,0.456574924
CUHKPQ26833,0
NG2297,1
PORTRAIT1797,1
CUHKPQ5562,1
PN4062756,0.778
328058,0.445086705
CUHKPQ15660,0
SPAQ09332,0.3378
NG3286,1
CUHKPQ18488,0
754384,0.697107438
PN1675358,0.733
PSA2879,1
SPAQ03999,0.24
CUHKPQ26391,0
227311,0.423972603
PN7011678,0.808
PSA1152,1
CUHKPQ10049,1
CUHKPQ16289,0
PN1683514,0.833
840784,0.458208955
NG4139,1
GLAMOUR1262,1
NG1698,1
NG3560,1
CUHKPQ13880,0
PSA2244,1
242823,0.415734266
386400,0.694140625
CUHKPQ26469,0
CUHKPQ24661,0
CUHKPQ8373,1
CUHKPQ26840,0
490329,0.33
CUHKPQ19705,0
NG3500,1
CUHKPQ10710,0
SPAQ09195,0.2211
NG1827,1
CUHKPQ23550,0
591247,0.371676301
JX106,1
CUHKPQ13679,0
CUHKPQ4453,1
CUHKPQ25916,0
CUHKPQ25733,0
CUHKPQ26712,0
81938,0.367164179
189734,0.374418605
648706,0.397260274
OUTDOOR1002,1
CUHKPQ11679,0
658877,0.338617886
787911,0.356060606
CUHKPQ13535,0
JX142,1
PN4041603,0.765
CUHKPQ17536,0
SPAQ10049,0.2054
CUHKPQ7035,1
PORTRAIT4168,1
PN4011012,0.782
CUHKPQ25848,0
PN3026173,0.738
CUHKPQ16466,0
221571,0.366831683
156472,0.426517572
OUTDOOR1163,1
PSA1969,1
CUHKPQ12163,0
PN1960064,0.738
CUHKPQ19877,0
CUHKPQ13933,0
1184131,0.6623
CUHKPQ397,1
NG1817,1
SPAQ05708,0.125
PN4061273,0.798
CUHKPQ3252,1
CUHKPQ7992,1
7785,0.376156584
CUHKPQ7281,1
CUHKPQ29447,0
NG1291,1
JX143,1
CUHKPQ16995,0
611427,0.412352941
SPAQ05314,0.2071
CUHKPQ20405,0
299026,0.389655172
CUHKPQ29422,0
88326,0.396896552
CUHKPQ15058,0
PORTRAIT2857,1
PN1949333,0.802
SPAQ00093,0.3429
13582,0.363285024
NG1292,1
PN4039520,0.788
CUHKPQ1020,1
307781,0.381407035
CUHKPQ5424,1
OUTDOOR1008,1
PSA2679,1
PORTRAIT1038,1
244312,0.388207547
SPAQ01659,0.3119
468518,0.364921466
AM696,0.67
OUTDOOR1491,1
PN4079589,0.783
CUHKPQ6943,1
474162,0.721428571
CUHKPQ11119,0
CUHKPQ10162,1
NG1633,1
CUHKPQ16305,0
616,0.240606061
PORTRAIT2396,1
CUHKPQ29318,0
CUHKPQ6816,1
CUHKPQ11032,0
1242151,0.375
PSA2914,1
844217,0.385555556
CUHKPQ17995,0
CUHKPQ12675,0
CUHKPQ1871,1
JX770,0
21641,0.444545455
251803,0.719083969
CUHKPQ3832,1
CUHKPQ23306,0
PORTRAIT3016,1
796211,0.448309179
PSA900,1
830792,0.710062893
CUHKPQ29647,0
CUHKPQ8089,1
GLAMOUR1615,1
CUHKPQ9658,1
CUHKPQ3951,1
CUHKPQ25958,0
CUHKPQ23761,0
PORTRAIT3463,1
CUHKPQ24066,0
71835,0.672982456
285318,0.357771261
323440,0.314339623
CUHKPQ178,1
CUHKPQ22076,0
47522,0.371493213
1201766,0.67455
CUHKPQ23721,0
PN4072203,0.778
CUHKPQ8185,1
PN4011634,0.727
OUTDOOR1216,1
GLAMOUR836,1
CUHKPQ14961,0
9958,0.342372881
10746,0.707488987
146420,0.814465409
PSA3146,1
764711,0.389837398
SPAQ00235,0.1853
252100,0.324180328
947019,0.398206278
PN4084487,0.778
CUHKPQ1303,1
834716,0.684831461
PORTRAIT2681,1
8948,0.714393939
981302,0.72
SPAQ06707,0.305
770506,0.394055202
CUHKPQ24076,0
PN2827122,0.75
CUHKPQ28571,0
PSA2575,1
PORTRAIT895,1
CUHKPQ12798,0
PORTRAIT1477,1
CUHKPQ13250,0
PN1537300,0.805
CUHKPQ22680,0
604740,0.289285714
872096,0.45371179
73403,0.325142857
PN4041686,0.742
OUTDOOR1276,1
1186688,0.68571
PN4057651,0.733
NG3081,1
CUHKPQ20657,0
268055,0.713761468
CUHKPQ28910,0
821078,0.743137255
102518,0.713084112
CUHKPQ23849,0
PN4070112,0.753
CUHKPQ25474,0
CUHKPQ20183,0
CUHKPQ22126,0
785531,0.660773481
CUHKPQ18596,0
CUHKPQ5751,1
642596,0.405020921
CUHKPQ14336,0
CUHKPQ24226,0
SPAQ04495,0.3543
PN4068634,0.702
GLAMOUR2270,1
AM40,0.84
245901,0.701282051
PN2255188,0.782
69916,0.331785714
CUHKPQ4944,1
PN4035772,0.788
CUHKPQ710,1
CUHKPQ22886,0
618346,0.698726115
CUHKPQ14840,0
992754,0.70806
38345,0.336492891
CUHKPQ26428,0
PN4089557,0.877
PN4005679,0.745
1242773,0.6913
PORTRAIT1033,1
1139294,0.68167
CUHKPQ28706,0
486506,0.767588933
OUTDOOR442,1
NG1767,1
977350,0.31418
695839,0.741717791
1216324,0.69524
CUHKPQ4725,1
CUHKPQ27331,0
GLAMOUR1870,1
PN4032659,0.712
CUHKPQ14906,0
SPAQ09158,0.364
947074,0.713333333
935241,0.3544
CUHKPQ29549,0
725844,0.789519651
CUHKPQ22706,0
PN4039394,0.743
CUHKPQ22818,0
PORTRAIT3174,1
CUHKPQ11849,0
CUHKPQ2372,1
CUHKPQ21153,0
SPAQ00272,0.1709
CUHKPQ23382,0
412285,0.666968326
940693,0.350934579
CUHKPQ16603,0
CUHKPQ27777,0
57203,0.701893939
OUTDOOR1241,1
NG4006,1
PORTRAIT3663,1
568741,0.420689655
CUHKPQ18887,0
PSA2521,1
CUHKPQ25731,0
CUHKPQ18906,0
PN4047463,0.848
PSA1898,1
CUHKPQ9441,1
PSA1396,1
CUHKPQ6683,1
CUHKPQ14570,0
CUHKPQ14593,0
PSA1538,1
926715,0.413291139
PORTRAIT2823,1
PN4080649,0.727
645968,0.389830508
CUHKPQ75,1
PORTRAIT3422,1
167023,0.749785408
CUHKPQ9957,1
CUHKPQ2832,1
1225035,0.75
CUHKPQ23197,0
GLAMOUR1999,1
CUHKPQ1751,1
66006,0.390780142
CUHKPQ3861,1
CUHKPQ1046,1
CUHKPQ1277,1
GLAMOUR954,1
SPAQ08925,0.2088
650540,0.741052632
CUHKPQ16517,0
CUHKPQ7273,1
CUHKPQ8700,1
862336,0.674380165
CUHKPQ1686,1
PORTRAIT2040,1
CUHKPQ17261,0
AM1712,0.8666666
CUHKPQ12149,0
PN1389762,0.788
CUHKPQ26495,0
CUHKPQ15661,0
NG853,1
PN1603931,0.857
CUHKPQ2844,1
57305,0.265863454
CUHKPQ29487,0
CUHKPQ12503,0
GLAMOUR2208,1
PN4075177,0.727
86213,0.727710843
CUHKPQ13469,0
CUHKPQ12090,0
CUHKPQ24121,0
8274,0.708745247
CUHKPQ38,1
SPAQ02327,0.383
SPAQ02644,0.282
218557,0.68199446
CUHKPQ3674,1
PN644331,0.747
JX269,1
CUHKPQ27214,0
PN4056247,0.75
1232559,0.70278
12022,0.73206
CUHKPQ12302,0
49562,0.243220339
SPAQ03641,0.2155
CUHKPQ26363,0
48839,0.711666667
680475,0.734841629
CUHKPQ7500,1
AF1519,0.7866666
PN4033744,0.863
GLAMOUR1666,1
CUHKPQ6287,1
CUHKPQ13197,0
PN4015556,0.757
SPAQ02760,0.247
NG4056,1
CUHKPQ12915,0
CUHKPQ6746,1
GLAMOUR1410,1
OUTDOOR595,1
CUHKPQ23305,0
10287,0.397297297
PN4003191,0.73
180522,0.386384977
CUHKPQ11836,0
PN4034616,0.683
CUHKPQ8458,1
PN1727354,0.722
5784,0.411214953
224472,0.394680851
CUHKPQ3332,1
CUHKPQ27338,0
CUHKPQ13781,0
PSA3419,1
819587,0.399186992
927734,0.405829596
CUHKPQ11114,0
CUHKPQ11411,0
NG1868,1
CUHKPQ25566,0
101903,0.459876543
CUHKPQ26126,0
PN1032145,0.853
CUHKPQ1000,1
PORTRAIT3480,1
CUHKPQ19590,0
CUHKPQ13234,0
OUTDOOR573,1
CUHKPQ26989,0
CUHKPQ9787,1
PN2005918,0.703
CUHKPQ19258,0
PORTRAIT3589,1
PN4050359,0.722
PORTRAIT1533,1
CUHKPQ13287,0
139954,0.367944251
CUHKPQ15470,0
CUHKPQ12077,0
572647,0.671727749
CUHKPQ8739,1
CUHKPQ1958,1
CUHKPQ8697,1
CUHKPQ14017,0
249124,0.728514056
PN2930053,0.818
CUHKPQ14792,0
124258,0.413983051
CUHKPQ12883,0
CUHKPQ9928,1
PORTRAIT2376,1
665416,0.713089005
JX644,0
PORTRAIT1399,1
PSA2959,1
AM1684,0.7333334
SPAQ00012,0.2014
38427,0.349065421
582411,0.265584416
CUHKPQ8212,1
CUHKPQ1326,1
CUHKPQ20834,0
CUHKPQ28405,0
CUHKPQ21588,0
PORTRAIT2834,1
CUHKPQ9909,1
CUHKPQ25448,0
PORTRAIT1376,1
CUHKPQ8894,1
CUHKPQ17969,0
CUHKPQ10384,1
OUTDOOR792,1
411916,0.73876652
CUHKPQ13189,0
CUHKPQ16793,0
CUHKPQ18381,0
428415,0.4455
NG1294,1
78366,0.415294118
JX747,0
49514,0.392715232
424027,0.663636364
CUHKPQ29491,0
SPAQ03377,0.2422
685248,0.795575221
PN1913904,0.77
SPAQ09241,0.1767
PORTRAIT3505,1
CUHKPQ4391,1
SPAQ00826,0.2933
OUTDOOR1353,1
CF562,0.8
83722,0.436453202
OUTDOOR1834,1
CUHKPQ13335,0
PN4023177,0.73
CUHKPQ16554,0
CUHKPQ26006,0
795111,0.375384615
CUHKPQ6923,1
59573,0.388235294
692473,0.700990099
957703,0.43308
PN4041490,0.77
CUHKPQ3502,1
CUHKPQ16841,0
SPAQ08989,0.2125
GLAMOUR870,1
CUHKPQ26726,0
2839,0.332921811
CUHKPQ26813,0
1167064,0.7092
324139,0.705725191
PN4025317,0.937
GLAMOUR1902,1
OUTDOOR769,1
PN4079721,0.773
PN4015596,0.717
342948,0.379835391
CUHKPQ25318,0
CUHKPQ695,1
CUHKPQ19740,0
JX708,0
163855,0.674253731
CUHKPQ17423,0
CUHKPQ20609,0
PN4011124,0.82
CUHKPQ21916,0
PN2411869,0.378
1180655,0.3942
CUHKPQ26559,0
GLAMOUR2065,1
CUHKPQ11030,0
1250395,0.66552
PORTRAIT2077,1
SPAQ02659,0.2727
727703,0.745320197
2325,0.348927039
901744,0.422151899
OUTDOOR396,1
SPAQ03618,0.3727
CUHKPQ6983,1
CUHKPQ23569,0
PN4019751,0.4
PORTRAIT3977,1
PORTRAIT853,1
OUTDOOR1129,1
CUHKPQ5440,1
CUHKPQ29210,0
CUHKPQ1116,1
485393,0.711219512
CUHKPQ19293,0
GLAMOUR2329,1
CUHKPQ27101,0
50820,0.458706468
969901,0.723
CUHKPQ22495,0
GLAMOUR2427,1
463808,0.394375
672181,0.367532468
SPAQ10717,0.3086
CUHKPQ13483,0
CUHKPQ9286,1
PSA1074,1
SPAQ01599,0.37
CUHKPQ29526,0
CUHKPQ20950,0
CUHKPQ9194,1
PN4011113,0.812
361488,0.667719298
GLAMOUR2527,1
417545,0.303092784
PSA2936,1
CUHKPQ27136,0
CUHKPQ15238,0
428686,0.444516129
NG2409,1
PORTRAIT1353,1
OUTDOOR450,1
10565,0.385645933
OUTDOOR1628,1
540929,0.78071066
227340,0.425089606
CUHKPQ26005,0
CUHKPQ28635,0
CUHKPQ10779,0
834683,0.756914894
850093,0.394240838
743422,0.703966006
CUHKPQ19989,0
CUHKPQ24844,0
PN4011153,0.938
373052,0.456326531
OUTDOOR848,1
CUHKPQ16717,0
PSA2120,1
544763,0.736679537
AF490,0.46
PSA1248,1
PORTRAIT1821,1
NG2661,1
171919,0.326495726
CUHKPQ22021,0
NG2621,1
CUHKPQ6218,1
PORTRAIT4263,1
1236230,0.71395
12900,0.394029851
357226,0.42628866
NG3433,1
CUHKPQ1254,1
1247068,0.73016
PORTRAIT3823,1
SPAQ00335,0.3145
PSA3444,1
19575,0.36713615
CUHKPQ4388,1
CUHKPQ14403,0
CUHKPQ26388,0
SPAQ02067,0.3857
CUHKPQ8275,1
CUHKPQ21370,0
CUHKPQ1053,1
19430,0.359722222
191422,0.426811594
PORTRAIT1179,1
SPAQ00896,0.28
PORTRAIT2845,1
CUHKPQ18205,0
487260,0.388819876
130622,0.36802974
SPAQ07661,0.2686
CUHKPQ13337,0
CUHKPQ22043,0
CUHKPQ18765,0
122044,0.430927835
964447,0.45038
GLAMOUR1634,1
SPAQ02548,0.3336
SPAQ05413,0.3983
CUHKPQ15710,0
960836,0.7104
CUHKPQ23118,0
CUHKPQ814,1
GLAMOUR1746,1
144425,0.443529412
1148360,0.38939
CUHKPQ10954,0
CUHKPQ7561,1
82440,0.3625
339657,0.6676
AM118,0.8366666
PN4015117,0.742
NG3273,1
CUHKPQ4508,1
CUHKPQ5526,1
90577,0.664673913
CUHKPQ2092,1
558268,0.678082192
556898,0.708474576
CUHKPQ20925,0
GLAMOUR1076,1
181516,0.290106007
GLAMOUR2242,1
CUHKPQ20959,0
199874,0.398239437
839770,0.672268908
PSA2130,1
CUHKPQ8675,1
8642,0.395588235
CUHKPQ15017,0
OUTDOOR554,1
1193125,0.71818
CUHKPQ22279,0
CUHKPQ4023,1
GLAMOUR2417,1
CUHKPQ18185,0
41319,0.390638298
1175234,0.73038
CUHKPQ19939,0
161062,0.365993266
CUHKPQ16431,0
CUHKPQ6884,1
CUHKPQ4917,1
CUHKPQ1530,1
69661,0.37810219
CUHKPQ20892,0
CUHKPQ28839,0
CUHKPQ18826,0
NG906,1
CUHKPQ23886,0
169325,0.378510029
CUHKPQ29160,0
NG2287,1
CUHKPQ7313,1
PORTRAIT1928,1
SPAQ10252,0.365
CUHKPQ11216,0
CUHKPQ3724,1
11187,0.704210526
946,0.803940887
196150,0.353932584
PN4021794,0.712
455126,0.752282158
CUHKPQ15057,0
PORTRAIT2333,1
CUHKPQ4405,1
PN4001013,0.7
973109,0.67362
849188,0.455128205
NG2016,1
CUHKPQ14050,0
97665,0.388111888
104379,0.365979381
CM483,0.7533334
CUHKPQ29286,0
SPAQ03047,0.3386
CUHKPQ17263,0
PSA1977,1
128244,0.747634069
NG1160,1
696025,0.326845638
14852,0.804301075
243000,0.405755396
CUHKPQ28463,0
CUHKPQ21467,0
SPAQ04986,0.295
130703,0.728636364
CUHKPQ7438,1
CUHKPQ17706,0
SPAQ06633,0.33
OUTDOOR464,1
CUHKPQ28243,0
JX849,0
PORTRAIT2309,1
CUHKPQ14990,0
GLAMOUR2147,1
309471,0.450218341
CUHKPQ16351,0
CUHKPQ15018,0
CUHKPQ4036,1
CUHKPQ21089,0
CUHKPQ22893,0
CUHKPQ8238,1
SPAQ06921,0.31
PN1849082,0.73
CUHKPQ8595,1
CUHKPQ28885,0
PN4022476,0.865
PN607547,0.813
PORTRAIT2804,1
NG835,1
CUHKPQ9926,1
839209,0.359512195
388808,0.759923664
PN2462363,0.755
753062,0.388151659
PN4074242,0.955
PN2416751,0.775
PN4023252,0.82
CUHKPQ10034,1
AF1397,0.7166666
CUHKPQ29605,0
PN1748751,0.733
661723,0.733783784
PN1476810,0.887
CUHKPQ22722,0
GLAMOUR847,1
PN4067102,0.773
CUHKPQ6640,1
CUHKPQ919,1
665953,0.718604651
SPAQ10582,0.2071
61762,0.390909091
PORTRAIT1124,1
CUHKPQ2657,1
314726,0.363354037
CUHKPQ17523,0
986307,0.4
CUHKPQ1101,1
CUHKPQ27712,0
CUHKPQ17671,0
261413,0.441666667
CUHKPQ5769,1
PORTRAIT957,1
17258,0.365470852
GLAMOUR1795,1
PORTRAIT3048,1
PN4014523,0.733
841233,0.37815534
SPAQ05823,0.344
CUHKPQ10994,0
CUHKPQ25883,0
CUHKPQ27913,0
CUHKPQ18240,0
PSA2163,1
CUHKPQ16962,0
CUHKPQ9061,1
PN4063182,0.81
CUHKPQ26032,0
760218,0.713157895
CUHKPQ5830,1
PN4087789,0.825
SPAQ01052,0.2858
NG3468,1
CUHKPQ2817,1
1193318,0.41579
SPAQ05950,0.391
PN2334833,0.755
CUHKPQ18797,0
CUHKPQ20190,0
CUHKPQ22067,0
533993,0.37593985
CUHKPQ19920,0
64625,0.350925926
NG1057,1
37545,0.453554502
CUHKPQ2608,1
662081,0.332786885
CUHKPQ1454,1
CUHKPQ24351,0
337945,0.669583333
PN4061615,0.782
CUHKPQ11550,0
GLAMOUR723,1
CUHKPQ17849,0
CUHKPQ29300,0
248868,0.367017544
CUHKPQ3113,1
CUHKPQ5322,1
NG1942,1
117234,0.456321839
291162,0.354135338
SPAQ09407,0.0683
CUHKPQ22924,0
CUHKPQ28081,0
AM44,0.84
CUHKPQ19453,0
PN4022686,0.667
OUTDOOR806,1
PN1245093,0.89
OUTDOOR1221,1
PN1015996,0.778
PN4065257,0.722
478202,0.725446429
PN642191,0.708
CUHKPQ28646,0
OUTDOOR1147,1
28063,0.432211538
CUHKPQ27758,0
JX847,0
PN4001487,0.763
JX171,1
CUHKPQ12085,0
SPAQ06680,0.3443
PSA866,1
CUHKPQ15842,0
PORTRAIT3148,1
45308,0.395
202739,0.723011364
CUHKPQ28608,0
CUHKPQ23348,0
292322,0.396932515
62976,0.392031873
GLAMOUR1554,1
GLAMOUR1363,1
PORTRAIT1714,1
PORTRAIT2698,1
JX751,0
CUHKPQ18090,0
SPAQ03457,0.18
CUHKPQ14725,0
1908,0.381944444
PN4064644,0.743
NG3601,1
799314,0.717460317
401870,0.347307692
OUTDOOR1099,1
CUHKPQ23200,0
CUHKPQ25187,0
SPAQ02019,0.2878
PN4074192,0.705
252151,0.300403226
GLAMOUR997,1
1172429,0.70909
PORTRAIT3324,1
CUHKPQ26279,0
PN4064317,0.735
CUHKPQ12966,0
GLAMOUR2009,1
OUTDOOR1735,1
171098,0.370422535
980263,0.67265
CUHKPQ25710,0
66498,0.349603175
47437,0.445890411
105746,0.417216117
CUHKPQ18292,0
612526,0.417365269
CUHKPQ12545,0
CUHKPQ4812,1
PN4067000,0.807
CUHKPQ11124,0
909959,0.397925311
413254,0.683549784
CUHKPQ11013,0
SPAQ04283,0.3862
GLAMOUR1141,1
CUHKPQ4134,1
PN4034127,0.695
PN827669,0.817
CUHKPQ10250,1
CUHKPQ17346,0
54542,0.715508021
OUTDOOR1263,1
PORTRAIT1624,1
CUHKPQ28477,0
52766,0.673786408
CUHKPQ13301,0
631942,0.397211155
PSA972,1
527464,0.452879581
613117,0.732352941
OUTDOOR1755,1
503590,0.312413793
PORTRAIT2703,1
856026,0.738644068
CUHKPQ29176,0
CUHKPQ712,1
CUHKPQ2107,1
788719,0.433536585
CUHKPQ17238,0
233943,0.294684385
766052,0.677669903
CUHKPQ20764,0
CUHKPQ12192,0
NG2952,1
355,0.356410256
1205138,0.66418
CUHKPQ22378,0
CUHKPQ28330,0
PSA1813,1
PORTRAIT2387,1
388829,0.458232932
CUHKPQ23230,0
13776,0.294527363
CUHKPQ5221,1
750175,0.691860465
CUHKPQ9419,1
970321,0.70556
750138,0.446320346
CUHKPQ3701,1
CUHKPQ14868,0
204160,0.398467433
114192,0.453046595
PN4089799,0.727
PN1255707,0.722
CUHKPQ29463,0
PSA2891,1
CUHKPQ22582,0
7055,0.402317881
GLAMOUR1106,1
263067,0.360406091
952321,0.393181818
793149,0.349162011
PORTRAIT3105,1
PSA3177,1
CUHKPQ3496,1
641517,0.45520362
AF1783,0.7233334
95362,0.364230769
CUHKPQ3960,1
CUHKPQ6956,1
CUHKPQ14384,0
PSA2283,1
CUHKPQ23264,0
CUHKPQ13415,0
CUHKPQ4826,1
CUHKPQ9238,1
CUHKPQ8020,1
PN4047800,0.705
CUHKPQ22532,0
PN4038293,0.88
85789,0.39252669
CUHKPQ5887,1
CUHKPQ20262,0
363572,0.458638743
CUHKPQ13801,0
CF565,0.7066666
PN4009926,0.708
111121,0.37394636
CUHKPQ9275,1
PN4025591,0.822
NG4063,1
PSA3138,1
73933,0.362857143
PORTRAIT3607,1
CUHKPQ2861,1
CUHKPQ18358,0
CUHKPQ22884,0
209411,0.45464684
CUHKPQ25544,0
SPAQ06818,0.1567
SPAQ09961,0.1857
CUHKPQ8820,1
PN278276,0.722
CUHKPQ16274,0
CUHKPQ26544,0
CUHKPQ25200,0
OUTDOOR1193,1
SPAQ08835,0.365
CUHKPQ6085,1
1251950,0.68947
116750,0.395081967
CUHKPQ24103,0
CUHKPQ17115,0
SPAQ05114,0.319
151374,0.383081571
407232,0.437916667
722488,0.702272727
PSA748,1
CUHKPQ10939,0
PN4031904,0.727
CUHKPQ24690,0
CUHKPQ23333,0
235935,0.397244094
SPAQ09732,0.3055
CUHKPQ4331,1
OUTDOOR1724,1
SPAQ10862,0.3483
43132,0.396698113
111772,0.410900474
AF160,0.3966666
NG3776,1
AF1651,0.36
PN2182431,0.805
391774,0.70941704
CUHKPQ8996,1
190704,0.701831502
CUHKPQ8214,1
PN3069728,0.8
GLAMOUR1409,1
GLAMOUR2377,1
CUHKPQ14039,0
NG1729,1
PN7000179,0.757
CUHKPQ8955,1
CUHKPQ16971,0
NG1671,1
PN4083852,0.733
PORTRAIT3461,1
PN4086471,0.667
CUHKPQ4275,1
CUHKPQ13129,0
PN4021411,0.75
CUHKPQ22571,0
PSA1451,1
PSA3089,1
CUHKPQ23864,0
CUHKPQ22357,0
912781,0.725806452
CUHKPQ20768,0
614149,0.670520231
664397,0.410526316
20686,0.331489362
691597,0.448148148
491471,0.704301075
PN4020764,0.722
CUHKPQ23003,0
OUTDOOR879,1
PN1822150,0.77
214389,0.364210526
AF300,0.8366666
SPAQ06785,0.198
15883,0.362631579
PN2065731,0.72
CUHKPQ17667,0
NG2551,1
CUHKPQ21364,0
PN4011655,0.833
CUHKPQ24222,0
PSA3268,1
CUHKPQ13640,0
CUHKPQ18180,0
CUHKPQ11346,0
SPAQ04903,0.2943
NG1037,1
OUTDOOR1836,1
PN4074032,0.847
439053,0.439512195
CUHKPQ5977,1
198663,0.450515464
CUHKPQ5608,1
CUHKPQ16744,0
NG1604,1
12566,0.704950495
CUHKPQ25363,0
AF1169,0.72
CUHKPQ27591,0
CUHKPQ21742,0
PN4081351,0.773
26151,0.364035088
CUHKPQ13886,0
PSA2705,1
CUHKPQ4237,1
CUHKPQ29031,0
PSA2588,1
CUHKPQ19750,0
CUHKPQ2953,1
CUHKPQ29496,0
CUHKPQ27641,0
488197,0.702604167
OUTDOOR1849,1
PSA1779,1
CUHKPQ8650,1
SPAQ01639,0.304
SPAQ07630,0.3817
CUHKPQ11483,0
PN835588,0.813
606590,0.735338346
CUHKPQ17444,0
CUHKPQ18545,0
CUHKPQ25285,0
PN4005507,0.727
PORTRAIT3254,1
CUHKPQ7051,1
CUHKPQ17865,0
957468,0.704368932
CUHKPQ11320,0
CUHKPQ8298,1
PORTRAIT1289,1
GLAMOUR2219,1
PN4020139,0.778
PN4031505,0.742
PN4047894,0.762
NG3879,1
PN4005488,0.717
531003,0.347368421
CUHKPQ2600,1
SPAQ11116,0.2883
CUHKPQ29165,0
PORTRAIT4177,1
CUHKPQ8443,1
CUHKPQ19644,0
SPAQ09358,0.3125
659530,0.73562753
SPAQ09963,0.2867
CUHKPQ24850,0
NG3288,1
CUHKPQ24902,0
37556,0.363425926
PN4016566,0.795
CUHKPQ13554,0
256221,0.732089552
CUHKPQ27428,0
PN4025863,0.743
AF1696,0.8
PSA2896,1
PN2074811,0.785
SPAQ04704,0.2414
851147,0.436057692
CUHKPQ3230,1
937655,0.456744186
CUHKPQ12333,0
669088,0.447928994
PORTRAIT1542,1
CUHKPQ19299,0
56490,0.323225806
CUHKPQ28449,0
OUTDOOR747,1
CUHKPQ15247,0
CUHKPQ13992,0
CUHKPQ8556,1
CUHKPQ16294,0
PN1529492,0.792
CUHKPQ5348,1
171271,0.361369863
CUHKPQ22458,0
CUHKPQ6635,1
CUHKPQ844,1
1229978,0.45429
CUHKPQ1739,1
CUHKPQ20900,0
37744,0.382959641
PN1710373,0.882
13581,0.394660194
424334,0.341563786
CUHKPQ11127,0
763087,0.395384615
PN4042406,0.75
943051,0.734552846
NG868,1
550342,0.759685864
CUHKPQ24199,0
JX609,0
3791,0.280408163
PORTRAIT2808,1
46416,0.35661157
PSA2579,1
CUHKPQ8264,1
AM1241,0.46
17229,0.454716981
CUHKPQ17656,0
OUTDOOR470,1
11657,0.393814433
41216,0.354583333
PN4008455,0.68
CUHKPQ7863,1
SPAQ04628,0.1914
CUHKPQ14841,0
CUHKPQ15334,0
268063,0.71559633
190955,0.43745583
CUHKPQ10592,0
CUHKPQ7278,1
CUHKPQ26580,0
22082,0.678151261
CUHKPQ18683,0
1188524,0.32903
926509,0.377835052
118520,0.397096774
PORTRAIT2070,1
OUTDOOR771,1
369044,0.374329502
CUHKPQ15419,0
NG2667,1
174910,0.453608247
123288,0.445323741
CUHKPQ18698,0
NG4070,1
CUHKPQ14492,0
CUHKPQ6227,1
PSA2452,1
710742,0.347668394
PSA852,1
CUHKPQ23284,0
CUHKPQ28610,0
GLAMOUR1186,1
CUHKPQ22915,0
PSA2968,1
PN1701258,0.893
273957,0.336314363
CUHKPQ16353,0
1139552,0.74355
PN4028365,0.8
174646,0.376616915
12970,0.391709845
CUHKPQ1189,1
CUHKPQ4050,1
CUHKPQ26808,0
888810,0.396685083
12562,0.375
GLAMOUR1702,1
PN4002730,0.82
556275,0.349753695
SPAQ02144,0.3385
OUTDOOR652,1
CUHKPQ13895,0
CUHKPQ25,1
OUTDOOR1404,1
CUHKPQ20836,0
CUHKPQ14442,0
132316,0.704347826
NG3970,1
1553,0.390721649
942493,0.444827586
118003,0.315544041
NG2736,1
OUTDOOR1888,1
PN4055777,0.727
GLAMOUR1812,1
3692,0.344664032
CUHKPQ28663,0
CUHKPQ21407,0
95288,0.399183673
OUTDOOR1360,1
CUHKPQ3471,1
PN2860625,0.815
CUHKPQ16328,0
501554,0.716939891
682127,0.449029126
GLAMOUR2312,1
PORTRAIT3689,1
PN4071700,0.75
187488,0.303396226
CUHKPQ20455,0
CUHKPQ23646,0
CUHKPQ10555,0
PORTRAIT2833,1
SPAQ03329,0.205
SPAQ03241,0.2274
CUHKPQ18384,0
NG2687,1
NG1908,1
NG1598,1
AM473,0.3833334
430390,0.40952381
PN4013402,0.717
SPAQ04093,0.287
AM1775,0.89
